enrollment,duration,phase_encoded,condition_encoded,intervention_type_encoded,study_design_encoded,sponsor_type_encoded,gender_encoded,location_encoded,masking_encoded,final_status
842.0,608.0,5,1256,6,1,3,1,30,2,0
31.0,822.0,5,2221,6,1,6,0,706,4,0
10000.0,1004.0,5,6755,3,1,5,1,30,1,0
96.0,852.0,5,6067,6,1,3,0,385,0,0
163.0,883.0,5,6067,6,1,3,0,30,0,0
700.0,760.0,5,1238,6,1,3,1,1179,1,0
310.8711580908859,819.0,1,2000,6,0,3,0,1179,1,0
30.0,426.0,1,3026,6,1,3,0,705,0,0
50.0,610.0,1,4631,6,0,3,0,1179,1,0
45.0,942.0,1,5669,6,0,3,0,705,1,0
48.0,1064.0,3,7248,6,0,3,0,208,1,0
27.0,992.4420741902379,3,1773,6,0,3,0,533,1,0
300.0,992.4420741902379,3,5663,6,1,3,0,792,1,0
40.0,992.4420741902379,1,711,6,0,5,0,1076,1,0
212.0,1218.0,5,6786,6,1,1,0,208,4,0
24.0,365.0,3,1333,6,1,3,0,1179,0,0
41.0,1216.0,1,4783,6,0,3,0,1179,1,0
30.0,365.0,2,2000,6,0,3,0,30,1,0
27.0,396.0,1,4892,6,0,3,0,1077,1,0
310.8711580908859,1612.0,3,4426,6,1,3,0,1179,0,0
100.0,395.0,6,3544,6,1,6,0,806,0,0
18.0,2799.0,1,6017,1,1,5,1,1077,1,0
1.0,679.0,1,3518,6,1,5,0,1077,1,0
175.0,1003.0,3,4201,6,1,3,0,68,1,0
297.0,852.0,5,7647,6,1,3,0,30,0,0
25.0,153.0,3,1256,6,0,3,1,1179,1,0
72.0,668.0,6,7742,6,1,3,0,208,1,0
23.0,2433.0,3,6911,6,0,6,2,208,1,0
69.0,992.4420741902379,2,6911,1,0,3,2,1077,1,0
86.0,730.0,3,3633,6,1,3,0,30,4,0
53.0,59.0,3,6911,6,0,3,2,208,1,0
50.0,1034.0,2,5511,6,0,3,0,705,1,0
45.0,577.0,3,1012,6,1,3,0,208,1,0
125.0,365.0,3,4201,6,1,3,0,208,1,0
50.0,1522.0,2,234,6,0,3,0,792,1,0
5.0,2008.0,3,4623,5,0,5,0,810,1,0
160.0,945.0,3,613,6,1,6,0,68,0,0
13.0,577.0,1,8362,6,0,3,0,68,1,0
80.0,992.4420741902379,1,4837,6,0,3,0,208,1,0
2.0,242.0,3,2012,6,0,3,0,792,1,0
38.0,730.0,3,1565,6,0,3,1,941,1,0
70.0,1430.0,5,3067,6,1,6,0,1179,1,0
7.0,992.4420741902379,2,1231,1,0,5,0,30,1,0
12.0,1917.0,3,8705,6,0,6,0,69,1,0
150.0,365.0,3,2188,6,1,3,0,208,0,0
61.0,365.0,5,1027,6,1,3,0,705,1,0
9.0,2802.0,5,2443,6,1,6,0,385,0,0
60.0,806.0,1,5330,6,0,3,0,1179,1,0
17.0,334.0,3,671,6,1,3,0,1179,4,0
47.0,1188.0,5,5387,6,1,3,0,1179,4,0
40.0,1431.0,3,1116,6,1,6,0,208,2,0
184.0,1157.0,3,2051,6,1,3,0,68,2,0
46.0,992.4420741902379,1,358,6,0,5,0,881,1,0
171.0,992.4420741902379,5,4349,6,1,4,0,1179,1,0
1.0,212.0,3,1415,6,1,3,0,706,0,0
1200.0,547.0,4,3432,6,1,7,0,424,0,0
510.0,639.0,5,8076,6,1,3,0,30,0,0
200.0,549.0,5,923,3,1,3,0,208,3,0
500.0,1065.0,5,6349,3,1,3,0,1179,0,0
13.0,1433.0,2,1079,6,1,3,0,286,2,0
90.0,758.0,3,7301,6,1,5,0,208,0,0
658.0,610.0,5,7620,6,1,3,0,30,0,0
30.0,1520.0,3,363,6,1,5,0,706,1,0
9.0,638.0,3,2390,6,1,5,0,705,2,0
24.0,639.0,1,3674,6,0,3,0,742,1,0
39.0,992.4420741902379,4,6119,6,0,3,0,208,1,0
16.0,1340.0,3,5385,6,0,3,0,1077,1,0
19.0,992.4420741902379,5,4783,1,1,5,0,32,1,0
15.0,992.4420741902379,5,3518,1,1,5,0,30,1,0
50.0,883.0,3,2221,6,1,3,0,208,2,0
14.0,1857.0,3,4837,6,0,6,0,706,1,0
5.0,396.0,5,3617,6,1,5,0,706,0,0
31.0,852.0,3,8705,6,0,3,0,792,1,0
20.0,791.0,3,4818,6,1,3,0,792,1,0
15.0,457.0,3,2274,6,1,3,0,1179,0,0
60.0,730.0,5,782,6,1,6,0,706,0,0
40.0,1065.0,5,1799,3,1,7,0,34,0,0
390.0,914.0,6,5811,0,1,8,0,665,1,0
10.0,1430.0,6,3673,6,1,5,0,1077,0,0
20.0,1400.0,3,1475,6,1,5,0,208,4,0
50.0,3380.0,2,3305,10,0,3,0,1179,1,0
25.0,304.0,3,2799,6,0,6,1,729,1,0
250.0,1765.0,3,8232,6,1,5,1,288,0,0
60.0,992.4420741902379,3,6119,6,0,3,0,30,1,0
180.0,579.0,3,6921,6,1,3,2,208,0,0
310.8711580908859,1096.0,6,4538,6,1,6,1,881,0,0
2100.0,1581.0,5,6339,9,1,6,1,881,4,0
37.0,1126.0,3,6911,6,1,3,2,208,1,0
310.8711580908859,822.0,3,1410,6,0,3,0,1149,1,0
24.0,943.0,4,3344,6,0,6,0,1179,1,0
240.0,792.0,3,6149,6,1,3,1,208,2,0
12.0,2648.0,3,6742,5,1,5,2,788,1,0
1.0,468.0,3,4623,6,0,6,0,1030,1,0
360.0,4748.0,6,797,9,1,3,0,1179,1,0
900.0,274.0,4,6512,6,1,3,0,747,0,0
102.0,1280.0,6,7367,6,1,3,0,533,0,0
100.0,1767.0,5,3771,6,1,7,0,1179,0,0
140.0,2039.0,1,1264,9,1,6,1,1179,1,0
40.0,365.0,6,8232,6,1,6,1,706,2,0
18.0,5821.0,3,356,10,0,5,0,1149,1,0
310.8711580908859,992.4420741902379,2,671,6,1,3,0,1179,0,0
5000.0,1338.0,5,3752,1,1,3,0,1179,0,0
40.0,395.0,3,2000,6,0,3,0,208,1,0
50.0,548.0,3,5666,6,0,3,0,208,1,0
3414.0,2649.0,5,1475,6,1,5,0,30,2,0
2364.0,577.0,5,2471,6,1,3,0,810,0,0
40.0,608.0,6,3984,6,1,6,0,1179,1,0
2160.0,851.0,5,3434,6,1,6,1,1179,0,0
40.0,549.0,3,3434,6,0,7,0,1179,1,0
8.0,1065.0,5,3755,6,1,3,0,1179,1,0
1837.0,274.0,5,1427,3,1,3,0,1149,1,0
45.0,992.4420741902379,3,5505,6,0,3,0,68,1,0
12.0,730.0,1,6119,7,0,3,0,742,1,0
12.0,304.0,6,3644,6,1,3,0,533,1,0
740.0,1430.0,1,6512,5,1,6,0,1179,2,0
500.0,992.4420741902379,3,3434,6,1,6,2,1179,0,0
3274.0,1096.0,5,3434,9,1,7,2,573,1,0
400.0,1216.0,5,3434,9,1,7,0,1179,1,0
36.0,670.0,1,3434,1,1,3,1,1179,1,0
50.0,853.0,3,3434,6,1,3,0,1179,1,0
100.0,1611.0,6,3434,6,1,7,0,1179,1,0
112.0,609.0,6,3434,6,1,7,0,1179,1,0
104.0,1005.0,5,6088,3,1,3,0,1179,0,0
134.0,1522.0,5,3698,9,1,5,0,30,1,0
2.0,609.0,3,7969,6,0,3,0,1179,1,0
19.0,1705.0,3,848,6,0,3,0,1179,1,0
40.0,244.0,3,1238,6,0,3,1,1110,1,0
1220.0,304.0,5,3634,6,1,3,0,30,0,0
31.0,992.4420741902379,1,4863,6,0,3,0,705,1,0
1091.0,1857.0,6,919,6,1,3,0,30,0,0
476.0,1979.0,5,4641,6,1,3,0,30,1,0
48.0,882.0,5,1195,6,1,6,1,112,2,0
500.0,518.0,3,840,6,1,3,0,208,0,0
80.0,1126.0,5,5472,6,1,7,0,34,0,0
30.0,1734.0,5,6362,3,1,3,0,68,2,0
50.0,1073.0,3,4672,6,1,5,0,705,0,0
98.0,516.0,5,2264,6,1,3,0,30,0,0
30.0,2464.0,5,237,9,1,6,0,772,1,0
50.0,1004.0,5,5511,6,1,6,0,1179,2,0
200.0,1127.0,5,3434,6,1,3,0,1179,1,0
18.0,2741.0,6,7969,6,1,6,0,806,0,0
100.0,396.0,5,7969,6,1,6,0,1179,0,0
600.0,304.0,5,4475,1,1,3,0,208,1,0
10.0,2160.0,3,1286,6,0,6,0,706,1,0
2871.0,1522.0,6,4924,1,1,6,0,1179,1,0
55.0,992.4420741902379,3,6911,6,0,6,2,1179,1,0
60.0,1734.0,3,18,6,0,3,0,1179,1,0
100.0,547.0,6,3449,3,1,6,0,790,1,0
16.0,314.0,3,1238,6,0,3,0,1179,1,0
10.0,1430.0,3,1882,9,0,5,0,1077,1,0
36.0,334.0,1,5398,6,0,3,0,535,1,0
132.0,992.4420741902379,1,4924,6,0,6,1,1179,1,0
65.0,2618.0,3,306,6,1,3,0,385,1,0
23.0,1127.0,1,4837,6,0,3,0,1179,1,0
54.0,1644.0,4,4783,6,1,6,0,1077,0,0
310.8711580908859,518.0,3,1333,6,1,3,0,535,0,0
25.0,976.0,3,3434,6,0,3,0,1179,1,0
28.0,1185.0,3,1421,6,0,6,0,1179,1,0
468.0,1096.0,5,7306,9,1,6,0,1179,1,0
76.0,992.4420741902379,5,5381,6,0,3,0,30,1,0
10.0,122.0,1,2443,0,0,6,0,1134,1,0
83.0,700.0,3,3860,6,1,3,0,1179,0,0
478.0,992.4420741902379,3,1352,9,0,7,1,687,1,0
100.0,820.0,6,5412,6,1,6,0,1179,0,0
900.0,3652.0,5,4573,10,1,7,0,687,1,0
131.0,4202.0,6,8582,6,1,6,0,1179,1,0
3.0,488.0,6,3434,6,1,8,0,771,1,0
18.0,670.0,3,5330,6,0,6,0,69,1,0
28.0,3805.0,2,919,9,0,6,0,729,1,0
180.0,1036.0,6,2000,6,1,3,0,788,1,0
211.0,822.0,3,4639,6,0,3,0,208,1,0
1.0,426.0,3,1416,6,0,3,0,706,1,0
99.0,242.0,5,7915,1,1,3,0,30,2,0
968.0,943.0,6,2471,6,1,4,0,533,2,0
98.0,1065.0,3,2221,6,1,3,0,385,2,0
189.0,641.0,6,2390,6,1,8,0,1179,0,0
97.0,1880.0,5,1238,6,1,3,1,684,1,0
14.0,1359.0,3,1238,6,1,3,1,684,1,0
600.0,61.0,5,8376,6,1,3,0,1179,0,0
50.0,760.0,2,3181,6,0,6,0,34,1,0
2400.0,1249.0,5,5811,6,1,3,0,1179,0,0
2400.0,1188.0,5,5811,6,1,3,0,1179,0,0
274.0,851.0,3,7045,6,1,3,0,68,4,0
27.0,1795.0,3,679,6,1,6,0,1076,4,0
36.0,992.4420741902379,3,1415,6,1,3,0,208,1,0
300.0,853.0,5,7728,6,1,6,0,1179,0,0
500.0,2527.0,3,7971,6,1,6,0,1179,3,0
30.0,395.0,3,105,0,1,8,0,1179,3,0
604.0,442.0,3,4795,6,1,3,0,1179,0,0
30.0,992.4420741902379,2,6911,6,0,3,2,385,1,0
2051.0,699.0,6,7318,6,1,3,0,788,0,0
310.8711580908859,730.0,6,1587,6,1,6,1,881,1,0
85.0,608.0,6,4500,6,1,3,0,34,2,0
408.0,1430.0,5,6911,1,1,3,2,32,1,0
450.0,2192.0,5,5666,6,1,7,0,583,1,0
50.0,1277.0,3,6484,6,0,5,0,1179,1,0
600.0,992.4420741902379,5,7305,6,1,5,0,1179,0,0
270.0,992.4420741902379,3,1022,1,1,5,0,705,0,0
9.0,2802.0,6,3801,6,1,6,0,208,2,0
755.0,1127.0,5,5247,6,1,3,0,68,0,0
15067.0,1064.0,5,2188,6,1,3,0,30,0,0
68.0,3471.0,3,3544,6,1,6,0,788,4,0
248.0,5447.0,5,7032,9,1,6,0,1030,0,0
360.0,1310.0,6,505,6,1,3,0,68,0,0
24.0,486.0,5,1955,6,1,3,0,1179,0,0
41.0,334.0,6,2443,6,1,6,0,339,1,0
44.0,303.0,4,4797,9,1,6,0,1077,3,0
138.0,3115.0,5,4848,6,1,6,0,1179,1,0
13.0,245.0,3,4651,6,1,6,0,706,4,0
4.0,992.4420741902379,3,890,0,1,8,0,747,1,0
87.0,1584.0,3,3108,6,1,3,0,1179,1,0
635.0,2376.0,5,2428,6,1,3,0,68,1,0
582.0,2406.0,5,2442,6,1,3,0,208,1,0
30.0,335.0,3,836,6,1,3,0,208,0,0
90.0,335.0,3,836,6,1,3,0,208,0,0
500.0,427.0,5,4492,6,1,3,0,208,1,0
102.0,2222.0,5,4538,6,1,6,1,1179,3,0
18.0,426.0,1,6026,7,0,3,1,30,1,0
270.0,992.4420741902379,5,2767,3,1,3,0,1179,1,0
22.0,1795.0,2,1013,6,1,5,0,30,4,0
105.0,2069.0,5,2428,6,1,3,0,68,1,0
17.0,334.0,6,1116,6,1,3,0,1179,2,0
67.0,760.0,4,7302,6,1,6,1,424,2,0
310.8711580908859,992.4420741902379,5,0,6,1,3,0,208,0,0
60.0,854.0,5,1962,6,0,3,0,1179,1,0
50.0,731.0,5,1963,6,1,3,0,1179,3,0
16.0,912.0,2,7903,6,0,3,0,208,1,0
223.0,3043.0,5,2531,6,1,3,0,1179,1,0
1000.0,3134.0,6,3984,6,1,6,0,1179,1,0
62.0,797.0,6,319,6,1,3,0,1179,0,0
11.0,125.0,6,6067,6,1,3,0,1179,0,0
274.0,992.4420741902379,5,6067,6,1,3,0,1179,0,0
277.0,1188.0,5,7969,6,1,3,0,68,2,0
76.0,577.0,3,6733,6,1,3,1,595,0,0
28.0,1339.0,3,5076,6,1,3,1,30,0,0
133.0,1339.0,3,5076,6,1,3,1,30,0,0
30.0,1006.0,3,4855,6,0,6,0,729,1,0
73.0,1522.0,5,4533,6,1,6,1,1179,1,0
18.0,3045.0,3,7647,6,1,1,0,706,2,0
16.0,759.0,3,5897,6,1,6,0,705,0,0
120.0,334.0,3,2464,6,1,3,0,1179,0,0
200.0,365.0,3,2401,6,1,3,0,1149,0,0
173.0,1767.0,3,2428,6,0,3,0,208,1,0
310.8711580908859,992.4420741902379,5,3938,9,1,7,0,1179,3,0
13.0,1612.0,3,6945,6,1,3,0,1179,4,0
30.0,992.4420741902379,3,4623,9,0,6,0,729,1,0
562.0,992.4420741902379,3,3434,6,1,3,0,1179,1,0
270.0,1308.0,6,4480,6,1,7,0,1131,3,0
150.0,992.4420741902379,5,3442,6,1,3,0,790,1,0
23.0,1501.0,2,4956,1,0,6,0,1179,1,0
40.0,822.0,5,8348,5,1,5,0,1179,2,0
41.0,640.0,5,3970,6,1,3,0,208,0,0
80.0,2891.0,2,2012,9,0,6,0,422,0,0
20.0,1126.0,3,3621,6,1,3,0,533,0,0
10.0,1096.0,3,6987,6,0,6,0,533,1,0
336.0,992.4420741902379,5,7521,6,1,3,0,1179,2,0
30.0,992.4420741902379,6,6772,6,1,6,0,1179,0,0
102.0,1004.0,5,1251,3,0,3,1,385,1,0
28.0,1127.0,5,3434,6,1,6,0,1179,1,0
37.0,973.0,1,5511,6,0,3,0,706,1,0
79.0,3440.0,2,5041,6,0,3,0,30,1,0
20.0,488.0,6,584,9,0,6,0,533,1,0
37.0,992.4420741902379,3,3874,6,0,6,0,772,1,0
310.8711580908859,2344.0,3,1396,6,0,3,0,729,1,0
298.0,1461.0,6,7274,6,1,6,0,1179,1,0
24.0,1127.0,5,7474,6,1,6,0,1179,4,0
13.0,1706.0,5,1844,6,1,6,0,1179,4,0
130.0,611.0,5,3450,6,1,3,0,1179,0,0
167.0,4902.0,5,3189,9,1,7,0,1089,1,0
12.0,580.0,3,5897,6,1,6,0,705,0,0
50.0,610.0,6,8105,6,1,3,0,1179,1,0
160.0,1704.0,5,7961,6,1,3,0,68,0,0
1.0,123.0,2,4480,6,0,3,0,665,1,0
198.0,2557.0,5,237,8,1,6,0,1179,1,0
48.0,1279.0,3,3644,9,0,6,0,881,0,0
20.0,700.0,6,2390,6,1,3,0,792,0,0
200.0,2252.0,4,1475,3,1,6,0,792,3,0
7.0,992.4420741902379,3,1720,6,1,6,0,1179,0,0
195.0,2192.0,5,2928,6,1,7,0,1179,1,0
36.0,578.0,3,5159,6,0,7,0,1179,1,0
35.0,1980.0,4,4669,6,1,7,0,1179,2,0
88.0,1247.0,3,1773,6,1,3,0,1179,1,0
796.0,761.0,4,912,6,1,3,0,208,0,0
333.0,789.0,6,2188,3,1,3,0,1179,0,0
150.0,457.0,5,4637,6,1,6,0,1179,0,0
20.0,2344.0,6,4673,9,0,6,0,533,1,0
30.0,2618.0,3,3434,6,0,4,0,841,1,0
30.0,992.4420741902379,3,2221,6,1,6,0,841,1,0
1428.0,608.0,5,3432,6,1,1,1,1179,0,0
172.0,1186.0,3,111,6,1,3,0,30,0,0
54.0,396.0,3,3181,6,0,6,0,1179,1,0
15.0,1949.0,1,4623,6,0,5,0,788,1,0
58.0,975.0,5,1276,9,1,6,0,1077,1,0
108.0,883.0,5,566,6,0,3,0,1179,1,0
850.0,700.0,5,1758,6,1,3,0,1179,1,0
120.0,2433.0,3,7848,9,1,3,0,788,1,0
361.0,992.4420741902379,3,923,6,0,3,0,208,1,0
1050.0,881.0,5,3612,6,1,3,0,1179,0,0
13.0,519.0,3,8375,6,1,6,0,152,0,0
66.0,2314.0,6,703,9,1,3,0,210,1,0
135.0,1370.0,6,839,3,1,3,0,143,1,0
36.0,1766.0,6,3633,3,1,3,0,1179,1,0
40.0,669.0,5,7329,9,1,6,0,841,1,0
15.0,992.4420741902379,3,3434,9,0,7,0,1179,1,0
200.0,1857.0,6,1799,6,1,6,0,1179,0,0
26.0,1737.0,1,1415,6,0,3,0,385,1,0
28.0,3805.0,1,7545,6,1,3,0,956,1,0
150.0,1856.0,6,6535,6,1,6,1,1179,2,0
315.0,992.4420741902379,3,6067,6,1,3,0,790,0,0
150.0,456.0,6,7474,6,0,3,0,1179,1,0
30.0,394.0,5,8072,9,1,6,0,1179,1,0
20.0,1006.0,2,634,0,1,6,0,422,3,0
60.0,761.0,5,6961,6,1,3,0,68,2,0
97.0,1552.0,6,3731,6,1,3,0,1179,1,0
207.0,639.0,5,890,6,1,3,0,1179,2,0
60.0,1400.0,5,2891,6,1,5,0,788,0,0
1.0,608.0,3,433,6,0,6,0,729,1,0
440.0,1857.0,5,8501,6,1,6,0,1179,1,0
10.0,822.0,6,4689,6,0,6,0,1077,1,0
20.0,992.4420741902379,3,1470,6,0,3,0,792,1,0
2000.0,992.4420741902379,5,3618,6,1,3,0,30,0,0
60.0,577.0,1,8362,6,0,3,0,208,1,0
120.0,992.4420741902379,3,6948,6,1,3,0,68,0,0
400.0,992.4420741902379,5,7351,6,1,6,0,1179,1,0
29.0,1614.0,3,890,6,1,3,0,705,4,0
20.0,183.0,6,3544,6,1,3,0,1179,0,0
338.0,2281.0,3,1238,6,0,6,1,1179,1,0
666.0,580.0,5,5953,6,1,3,0,175,0,0
40.0,577.0,6,8046,6,1,6,0,792,2,0
7.0,2375.0,3,3230,6,1,6,0,1179,1,0
103.0,1249.0,5,6305,3,1,6,0,1179,3,0
491.0,3895.0,5,221,6,1,6,0,665,1,0
21.0,731.0,1,7763,6,0,6,0,706,1,0
50.0,549.0,2,3181,6,0,3,0,262,1,0
540.0,1095.0,4,3780,6,1,3,0,402,0,0
40.0,1340.0,6,613,6,0,3,0,1179,1,0
157.0,1004.0,6,2845,6,1,3,0,171,1,0
62.0,1003.0,3,5112,6,1,3,1,1179,1,0
1.0,610.0,5,3621,6,0,3,0,424,1,0
174.0,3837.0,3,3966,6,0,5,0,424,1,0
40.0,1826.0,6,4494,6,1,3,0,533,1,0
41.0,1067.0,3,3544,6,0,6,2,1179,1,0
57.0,5441.0,3,4640,9,0,6,0,742,1,0
16.0,1736.0,2,3018,9,0,6,0,742,1,0
103.0,1614.0,4,2214,3,1,3,0,1179,1,0
50.0,61.0,5,7969,6,1,3,0,1179,0,0
1671.0,992.4420741902379,6,5412,6,1,3,0,69,1,0
64.0,1706.0,6,7474,6,1,5,0,706,0,0
66.0,2616.0,6,7474,6,1,5,0,706,0,0
32.0,2770.0,6,7474,6,1,5,0,706,2,0
23.0,2435.0,4,5112,6,1,3,1,1179,0,0
430.0,2131.0,5,1300,6,1,6,0,1179,1,0
54.0,2130.0,3,3518,6,1,3,0,1179,1,0
30.0,992.4420741902379,5,2197,6,1,6,0,1179,0,0
100.0,1127.0,6,3621,3,1,3,0,1179,3,0
17.0,992.4420741902379,5,6893,6,1,3,0,1179,1,0
11506.0,1674.0,5,3984,6,1,3,0,788,0,0
81.0,992.4420741902379,6,3984,6,1,3,0,1179,1,0
20.0,547.0,5,2126,6,1,3,1,208,0,0
54.0,549.0,6,3984,6,1,3,0,1179,1,0
93.0,992.4420741902379,6,5112,6,1,8,1,1179,1,0
143.0,3013.0,5,5332,6,1,3,0,1179,1,0
30.0,791.0,3,3305,6,0,3,0,1179,1,0
96.0,992.4420741902379,3,6822,6,1,3,1,1179,1,0
30.0,4017.0,5,2784,6,0,3,0,1179,1,0
220.0,426.0,6,6172,6,1,3,0,790,0,0
21.0,3501.0,5,2784,6,0,3,0,1179,1,0
34.0,577.0,3,1410,6,0,3,0,208,1,0
149.0,1035.0,5,2355,6,0,3,0,34,1,0
30.0,2161.0,5,4912,6,1,3,0,533,0,0
60.0,518.0,5,4912,6,1,3,0,533,0,0
639.0,365.0,5,6006,6,1,3,0,788,0,0
24.0,2526.0,6,1758,6,1,6,0,1179,1,0
10.0,1156.0,5,3977,6,1,6,0,175,0,0
40.0,366.0,6,6310,9,1,6,0,107,0,0
7.0,1065.0,1,3518,6,0,3,0,596,1,0
2.0,485.0,3,6911,6,1,3,2,596,1,0
8.0,1157.0,3,5920,6,1,6,0,788,4,0
50.0,942.0,3,1465,6,1,6,0,788,1,0
27.0,2252.0,3,5129,6,0,6,0,729,1,0
30.0,2433.0,3,7069,6,0,3,0,729,1,0
50.0,1308.0,2,8752,6,1,2,0,742,3,0
9.0,852.0,6,2428,6,1,3,0,742,1,0
154.0,1187.0,6,1562,6,1,5,0,881,2,0
10.0,821.0,6,3144,6,0,3,0,881,1,0
60.0,123.0,4,6567,6,1,8,0,881,1,0
23.0,1308.0,1,6119,6,0,3,0,881,1,0
28.0,2373.0,6,2221,6,1,6,0,1179,4,0
14.0,1643.0,6,1914,6,1,6,0,881,0,0
20.0,457.0,1,8303,6,1,5,0,1077,1,0
232.0,1492.0,5,8305,3,1,5,0,747,0,0
13.0,4841.0,1,4417,6,1,6,0,1076,3,0
3.0,396.0,3,270,6,1,6,0,1076,1,0
27.0,944.0,3,2774,6,1,8,0,1076,2,0
40.0,426.0,1,5684,6,0,3,0,385,1,0
60.0,577.0,2,6017,6,0,3,1,208,1,0
40.0,730.0,3,6911,6,0,3,2,208,1,0
50.0,488.0,2,6119,6,0,3,0,665,1,0
300.0,760.0,6,2178,9,1,8,0,1179,1,0
167.0,1492.0,5,7242,3,0,3,0,665,1,0
36.0,992.4420741902379,3,1333,6,0,6,0,1179,1,0
40.0,992.4420741902379,3,1286,6,0,3,0,1179,1,0
100.0,992.4420741902379,3,1983,6,0,6,0,1179,1,0
420.0,992.4420741902379,5,2,6,1,6,0,1179,1,0
24.0,1430.0,6,3984,6,1,6,0,705,0,0
18.0,304.0,3,890,6,1,6,0,705,0,0
1.0,992.4420741902379,6,2390,6,0,6,0,706,1,0
8351.0,1765.0,5,1475,6,1,7,0,841,2,0
600.0,762.0,5,2315,9,1,6,0,841,1,0
12.0,5388.0,6,7738,6,1,3,0,841,2,0
170.0,5663.0,6,6437,6,1,3,0,841,2,0
1126.0,884.0,5,8050,9,1,7,0,824,1,0
4.0,669.0,3,1250,6,1,3,1,208,1,0
15.0,276.0,3,5666,6,0,6,0,208,1,0
30.0,2313.0,3,4997,6,0,6,0,208,1,0
12.0,2130.0,3,1399,6,0,3,0,208,1,0
23.0,1948.0,3,5041,1,1,6,0,208,1,0
50.0,1918.0,5,7474,0,1,6,0,1179,1,0
554.0,1065.0,5,111,6,1,3,0,788,0,0
22.0,1369.0,1,4669,1,0,5,0,208,1,0
102.0,336.0,2,3424,0,1,6,0,1162,1,0
53.0,1461.0,5,221,6,0,6,0,1076,1,0
168.0,2345.0,5,1183,6,1,6,0,1076,2,0
54.0,3167.0,6,560,6,1,7,0,1179,0,0
80.0,92.0,1,890,3,0,6,0,841,1,0
50.0,992.4420741902379,3,8758,6,0,6,0,841,1,0
100.0,1126.0,1,4812,9,0,6,0,841,1,0
48.0,992.4420741902379,3,1256,6,0,6,1,841,1,0
24.0,943.0,6,1790,6,1,6,0,1179,0,0
24.0,992.4420741902379,6,1790,6,1,6,0,1179,0,0
300.0,671.0,5,2864,6,1,6,1,1179,1,0
45.0,992.4420741902379,3,6017,6,0,3,1,1179,1,0
3.0,1827.0,3,8512,6,1,6,0,1179,2,0
60.0,1612.0,5,4960,9,1,6,0,1179,1,0
60.0,2130.0,5,2390,3,1,7,0,1179,0,0
300.0,1188.0,6,4951,6,1,6,0,530,1,0
230.0,1461.0,5,5747,6,1,7,0,26,1,0
200.0,2557.0,5,1574,6,1,7,1,1089,1,0
330.0,3287.0,5,2893,6,1,7,0,26,1,0
355.0,1612.0,5,1132,6,1,3,0,1179,2,0
90.0,1127.0,3,1238,6,0,3,1,1179,1,0
40.0,3348.0,3,1238,6,0,3,1,1179,1,0
273.0,2434.0,5,1238,6,1,7,1,687,0,0
30.0,1095.0,6,6925,6,1,2,2,1149,0,0
30.0,1461.0,6,1776,6,1,6,2,1179,0,0
310.8711580908859,1402.0,6,671,6,1,3,0,792,1,0
32.0,1280.0,3,6017,6,0,6,1,792,1,0
15.0,992.4420741902379,6,1758,6,0,3,0,792,1,0
29.0,883.0,2,3518,6,0,6,0,792,1,0
310.8711580908859,992.4420741902379,1,7758,6,0,6,0,792,1,0
45.0,992.4420741902379,1,5511,6,0,3,0,68,1,0
91.0,730.0,1,3434,1,1,3,0,30,0,0
45.0,992.4420741902379,1,8362,6,0,3,0,596,1,0
90.0,1400.0,4,3434,6,1,3,0,1179,1,0
60.0,1277.0,3,3432,6,1,3,0,1179,1,0
25.0,1127.0,2,3302,6,1,6,0,1179,0,0
18.0,92.0,5,3432,6,1,3,0,208,3,0
40.0,992.4420741902379,2,5112,1,0,6,0,1179,1,0
8.0,2404.0,3,6114,6,0,6,0,535,1,0
21.0,1278.0,3,7165,6,0,3,0,535,1,0
37.0,2342.0,3,3274,6,0,6,0,535,1,0
130.0,1066.0,5,3518,2,1,3,0,208,1,0
84.0,942.0,5,3515,2,1,3,0,208,1,0
248.0,700.0,3,8401,6,1,3,0,1179,0,0
300.0,426.0,5,8512,6,1,3,0,1179,0,0
60.0,123.0,3,1374,6,1,3,0,1179,1,0
5.0,992.4420741902379,2,7908,6,0,3,0,30,1,0
44.0,1461.0,6,8488,3,1,3,0,34,1,0
228.0,1581.0,5,703,3,1,3,0,385,3,0
27.0,1095.0,3,5737,6,0,3,0,706,1,0
200.0,992.4420741902379,6,2178,9,1,3,1,68,1,0
18.0,730.0,6,3655,6,1,6,0,1179,1,0
320.0,1888.0,5,5470,6,1,6,0,1179,1,0
82.0,854.0,4,2285,1,1,8,1,1134,0,0
58.0,3438.0,6,3065,9,1,3,1,68,1,0
38.0,272.0,3,5218,6,1,6,0,1179,0,0
91.0,1187.0,6,7233,6,1,3,0,1179,1,0
414.0,1581.0,6,7233,6,1,3,0,1179,0,0
340.0,577.0,3,8076,6,1,3,0,1179,2,0
60.0,638.0,6,1916,6,1,3,0,881,0,0
40.0,1492.0,5,2428,6,1,3,0,34,2,0
45.0,426.0,6,4911,6,1,3,0,208,0,0
40.0,1247.0,3,5159,6,1,6,0,533,1,0
55.0,1705.0,3,5737,6,1,3,0,533,1,0
37.0,1735.0,6,6535,3,1,5,0,533,0,0
30.0,730.0,5,4913,0,1,6,0,533,3,0
5.0,1185.0,6,97,3,0,3,0,1110,1,0
310.8711580908859,1400.0,6,4237,9,0,6,0,1162,1,0
4.0,819.0,2,6983,1,0,3,0,1179,1,0
