enrollment,enrollment_type,duration,phase_encoded,condition_encoded,intervention_type_encoded,study_design_encoded,sponsor_type_encoded,gender_encoded,location_encoded,masking_encoded,final_status
258.1383630528429,ESTIMATED,1186.0,1,2727,0,1,6,2,208,1,0
80.0,,791.0,5,9612,6,1,3,0,1191,0,0
60.0,,1076.9030855527424,3,1461,6,1,3,1,1191,0,0
475.0,,610.0,5,9612,6,1,3,0,1191,0,0
2000.0,,671.0,5,9612,6,0,3,0,37,1,0
64.0,ACTUAL,1461.0,5,1096,6,1,3,0,421,4,0
30.0,,121.0,3,9929,6,1,3,0,37,0,0
15.0,ACTUAL,2372.0,1,1461,6,2,3,0,1080,1,0
7.0,ACTUAL,1795.0,0,5473,9,2,5,0,832,1,0
21.0,ACTUAL,6789.0,1,1452,6,2,5,0,841,1,0
50.0,ACTUAL,972.0,5,3696,6,1,3,0,1080,4,0
150.0,ACTUAL,549.0,3,4604,6,1,3,2,1191,0,0
34.0,ACTUAL,973.0,1,9643,6,1,3,0,37,1,0
828.0,ACTUAL,974.0,5,1701,6,1,3,0,39,1,0
839.0,ACTUAL,943.0,5,1701,6,1,3,0,37,1,0
121.0,ACTUAL,1005.0,6,4297,1,1,3,0,1191,1,0
146.0,ACTUAL,1218.0,6,4297,1,1,3,0,1191,1,0
0.0,ACTUAL,1076.9030855527424,5,1600,6,1,3,0,877,0,0
15.0,ESTIMATED,1076.9030855527424,6,5937,6,1,3,2,1191,1,0
24.0,,486.0,1,9598,6,0,3,0,701,1,0
60.0,ESTIMATED,640.0,1,2053,6,1,3,0,1191,0,0
580.0,,822.0,5,9612,6,1,3,0,1191,0,0
491.0,ACTUAL,912.0,5,2009,6,1,3,0,877,0,0
4.0,ACTUAL,587.0,3,3299,6,2,3,0,208,1,0
8.0,ACTUAL,2375.0,3,1631,6,2,3,0,208,1,0
6.0,ACTUAL,2436.0,3,4032,6,2,3,0,208,1,0
4.0,ACTUAL,1034.0,3,3647,6,2,3,0,208,1,0
0.0,ACTUAL,6861.0,4,2618,6,2,3,0,1191,1,0
269.0,ACTUAL,3805.0,5,6129,6,1,3,0,1191,1,0
0.0,ACTUAL,761.0,2,1701,6,0,6,0,37,1,0
167.0,ACTUAL,1185.0,6,8564,6,1,3,0,1191,1,0
284.0,ACTUAL,1066.0,5,8564,6,1,3,0,37,2,0
266.0,ACTUAL,1341.0,6,294,6,1,6,0,85,1,0
0.0,ACTUAL,971.0,3,1686,9,0,6,0,1191,1,0
0.0,ACTUAL,1076.9030855527424,3,6694,6,1,6,0,1191,1,0
3.0,ACTUAL,2404.0,0,8745,9,2,6,0,421,1,0
12.0,ACTUAL,792.0,3,2563,6,1,6,0,837,2,0
0.0,ACTUAL,781.0,3,1867,6,0,6,1,1191,1,0
46.0,,396.0,1,6346,6,0,3,0,274,1,0
41.0,ACTUAL,1096.0,3,6473,6,1,1,0,935,0,0
50.0,,608.0,5,2438,9,1,6,0,733,1,0
60.0,,973.0,3,9155,0,1,6,1,1191,3,0
7.0,ACTUAL,1076.9030855527424,1,6131,6,2,6,0,782,1,0
30.0,ESTIMATED,944.0,3,3299,6,2,6,0,782,1,0
105.0,,638.0,2,5751,1,1,5,0,208,1,0
1.0,ACTUAL,1076.9030855527424,3,7885,6,1,3,2,1191,1,0
10.0,ACTUAL,761.0,3,6558,6,0,3,0,1191,1,0
46.0,ACTUAL,1076.9030855527424,2,8077,6,0,3,0,1191,1,0
0.0,ACTUAL,1076.9030855527424,4,9643,6,1,6,0,1191,0,0
0.0,ACTUAL,1248.0,6,3511,6,1,3,0,877,0,0
1.0,ACTUAL,761.0,1,4560,6,1,8,0,286,3,0
0.0,ACTUAL,2376.0,4,9530,6,2,6,0,1169,0,0
361.0,ACTUAL,1076.9030855527424,6,5351,6,1,3,0,776,1,0
12.0,,761.0,2,2784,1,0,8,0,1080,1,0
0.0,ACTUAL,945.0,0,2447,9,1,6,0,1191,1,0
142.0,ACTUAL,6787.0,3,6560,9,0,5,0,877,1,0
149.0,ACTUAL,1096.0,4,8337,3,0,3,0,208,1,0
60.0,,1037.0,2,6137,6,1,6,0,208,0,0
0.0,ACTUAL,1096.0,3,398,6,1,6,0,782,4,0
1000.0,,640.0,5,9612,6,1,3,0,197,0,0
250.0,,518.0,3,9612,6,1,3,0,1191,0,0
0.0,ACTUAL,699.0,2,2165,6,0,3,0,1191,1,0
194.0,,426.0,6,9143,6,1,6,0,1191,1,0
20.0,,1066.0,5,7993,6,0,3,0,1024,1,0
0.0,ACTUAL,1076.9030855527424,3,6927,6,1,1,0,388,0,0
20.0,ACTUAL,242.0,2,6049,6,1,3,0,208,2,0
0.0,ACTUAL,0.0,3,5624,6,1,5,0,1191,4,0
402.0,ACTUAL,1645.0,5,1866,6,1,4,1,37,1,0
12.0,ACTUAL,2435.0,3,8084,1,2,5,0,534,1,0
23.0,ACTUAL,2403.0,3,7030,1,2,6,0,731,1,0
50.0,ESTIMATED,1076.9030855527424,3,1701,6,1,3,0,1191,1,0
18695.0,ACTUAL,1216.0,5,1762,6,1,3,0,776,2,0
44.0,ACTUAL,486.0,5,4518,6,1,3,0,832,2,0
4.0,ACTUAL,244.0,3,1487,6,2,3,1,733,1,0
48.0,ACTUAL,1338.0,3,1487,6,1,6,1,733,3,0
18.0,ACTUAL,925.0,5,8745,6,1,6,0,1080,2,0
324.0,,304.0,3,7975,6,1,3,0,187,0,0
105.0,,334.0,3,9612,6,1,3,0,1191,0,0
40.0,,854.0,2,6606,6,1,6,0,600,1,0
6.0,ESTIMATED,546.0,6,321,6,0,6,0,1191,1,0
25.0,ACTUAL,1126.0,2,8539,6,2,3,0,837,2,0
12.0,ACTUAL,2741.0,1,9398,6,2,3,0,600,1,0
28.0,ACTUAL,2132.0,3,1700,6,2,6,0,600,1,0
221.0,ACTUAL,1096.0,5,8564,6,0,3,0,37,1,0
0.0,ACTUAL,455.0,1,5053,6,1,6,0,208,1,0
16.0,ESTIMATED,1642.0,1,6547,9,0,6,0,776,1,0
23.0,ACTUAL,1400.0,5,9117,6,1,6,0,702,1,0
0.0,ACTUAL,1076.9030855527424,6,9613,6,1,6,1,1191,0,0
27.0,ACTUAL,1826.0,3,5473,6,2,5,0,39,1,0
1.0,ACTUAL,365.0,3,5869,6,0,6,0,731,1,0
46.0,ESTIMATED,1076.9030855527424,3,5538,6,2,5,0,1139,1,0
10.0,,701.0,5,3248,6,1,6,1,1191,0,0
210.0,ACTUAL,427.0,5,1775,6,1,3,0,1080,0,0
50.0,,1076.9030855527424,3,7811,6,1,3,0,1191,0,0
35.0,ACTUAL,1044.0,3,1701,6,1,3,0,1191,1,0
32.0,ACTUAL,793.0,3,7291,6,1,3,0,37,2,0
1784.0,,365.0,5,4538,6,1,3,0,37,0,0
640.0,,334.0,5,4538,6,1,3,0,37,1,0
90.0,,334.0,5,1600,6,1,6,0,701,0,0
168.0,ACTUAL,2313.0,5,6000,3,1,3,0,74,2,0
120.0,,273.0,3,6684,6,1,3,0,1191,0,0
200.0,,212.0,5,1487,6,1,3,1,208,0,0
9.0,ACTUAL,120.0,5,2768,6,1,3,0,1191,1,0
246.0,ACTUAL,790.0,5,1106,0,1,6,1,1191,3,0
24.0,,1076.9030855527424,1,1700,6,0,6,0,600,1,0
48.0,,1004.0,3,9643,6,1,3,0,1191,0,0
24.0,ACTUAL,2007.0,3,5269,6,2,5,0,804,1,0
0.0,ACTUAL,1076.9030855527424,2,6606,6,2,3,0,1191,1,0
6.0,ACTUAL,730.0,5,4032,6,1,5,0,286,1,0
27.0,ACTUAL,3257.0,3,3299,6,2,5,0,74,1,0
21.0,ACTUAL,2413.0,3,1341,1,2,6,0,1024,1,0
22.0,ACTUAL,881.0,5,2340,6,1,5,0,208,1,0
60.0,,1076.9030855527424,5,964,9,1,6,0,1191,0,0
12.0,ACTUAL,579.0,4,6774,6,0,6,0,1191,1,0
600.0,,365.0,5,6277,6,1,3,1,74,1,0
0.0,ACTUAL,1064.0,5,821,6,1,3,0,1191,0,0
1251.0,ACTUAL,1522.0,5,3947,6,1,5,0,442,1,0
80.0,,424.0,6,7002,6,1,6,0,1191,0,0
2.0,ACTUAL,396.0,6,4142,6,1,6,0,701,1,0
13.0,ACTUAL,1308.0,3,2340,6,2,6,0,720,1,0
162.0,,242.0,3,4127,6,1,3,0,702,0,0
14.0,ACTUAL,638.0,3,6560,6,1,3,0,1191,1,0
28.0,,669.0,1,6198,6,0,6,0,702,1,0
1.0,ACTUAL,2922.0,3,2563,1,2,6,0,534,1,0
1.0,ACTUAL,1188.0,1,1325,6,1,6,0,837,0,0
15.0,ACTUAL,638.0,3,8966,6,2,3,0,37,1,0
258.1383630528429,ESTIMATED,1076.9030855527424,1,9155,9,1,1,0,877,3,0
39.0,ESTIMATED,1076.9030855527424,1,5780,6,2,3,0,1191,1,0
1.0,ACTUAL,2435.0,1,3791,6,0,6,0,832,1,0
43.0,ACTUAL,853.0,3,9155,6,1,3,0,208,2,0
60.0,ACTUAL,943.0,3,8374,6,1,3,0,37,0,0
63.0,ACTUAL,5060.0,5,6352,6,0,3,1,421,1,0
680.0,,505.0,6,1060,6,1,3,0,41,1,0
60.0,,1249.0,4,9703,9,1,6,0,1191,1,0
70.0,,303.0,5,9860,9,1,3,0,388,1,0
1200.0,ESTIMATED,668.0,5,7885,6,1,3,2,37,1,0
270.0,,2922.0,5,6606,6,1,6,0,1191,1,0
0.0,ACTUAL,1645.0,5,9367,6,1,6,0,1191,2,0
39.0,ACTUAL,881.0,5,1059,6,1,6,0,1191,4,0
22.0,,1310.0,6,4560,6,1,3,0,1191,0,0
30.0,ESTIMATED,638.0,6,2048,6,1,6,0,782,0,0
53.0,ACTUAL,1277.0,3,2606,6,0,3,0,208,1,0
25.0,ACTUAL,1076.9030855527424,3,4423,6,1,8,0,733,4,0
5.0,,61.0,5,5130,6,1,3,0,877,1,0
0.0,ACTUAL,1076.9030855527424,3,832,6,1,6,0,720,0,0
6.0,ACTUAL,1034.0,3,254,6,0,3,0,731,1,0
0.0,ACTUAL,1034.0,3,8575,6,1,6,0,1191,4,0
25.0,ACTUAL,1431.0,4,1488,6,1,6,1,731,4,0
60.0,,151.0,6,701,6,1,6,0,1191,0,0
249.0,ACTUAL,1642.0,3,7030,1,2,5,0,701,1,0
10.0,ACTUAL,974.0,3,2340,6,0,6,0,388,1,0
27.0,,335.0,3,9342,6,1,6,0,1191,0,0
0.0,ACTUAL,1614.0,5,9367,6,2,6,0,1191,1,0
40.0,ACTUAL,701.0,2,3947,6,2,6,0,1191,1,0
24.0,ACTUAL,303.0,3,6905,6,0,3,1,208,1,0
17.0,ACTUAL,424.0,3,2340,6,0,3,0,208,1,0
11.0,ACTUAL,546.0,3,8330,6,0,3,0,208,1,0
9.0,ACTUAL,943.0,3,6606,6,0,3,0,388,1,0
0.0,ACTUAL,1076.9030855527424,6,2461,6,1,6,1,1191,0,0
18.0,ACTUAL,883.0,1,4287,1,1,5,0,782,1,0
60.0,,1076.9030855527424,1,6346,6,0,3,0,1080,1,0
20.0,ESTIMATED,1096.0,2,1625,9,0,6,0,1191,1,0
23.0,ACTUAL,3500.0,1,5571,1,0,5,0,701,1,0
12.0,ACTUAL,1645.0,3,9292,6,2,6,0,1191,1,0
12.0,ACTUAL,1188.0,1,1867,6,1,5,1,208,2,0
2.0,ACTUAL,2799.0,1,8419,1,0,6,0,534,1,0
7.0,ACTUAL,4687.0,1,9836,1,0,6,0,534,1,0
10.0,ACTUAL,5266.0,1,8025,1,0,6,0,534,1,0
7.0,ACTUAL,3957.0,1,5601,1,2,6,0,534,1,0
25.0,ACTUAL,3957.0,1,1581,1,0,6,0,534,1,0
0.0,ACTUAL,4017.0,1,9273,1,2,6,0,534,1,0
0.0,ACTUAL,2252.0,1,62,1,0,6,0,534,1,0
1.0,ACTUAL,3287.0,1,7217,1,0,6,0,534,1,0
21.0,ACTUAL,3258.0,2,6137,1,2,6,0,1191,1,0
109.0,ACTUAL,212.0,3,6976,6,1,3,0,74,2,0
100.0,ACTUAL,1612.0,3,3043,3,1,8,1,1191,3,0
10.0,ACTUAL,943.0,3,1113,6,1,5,0,782,2,0
127.0,ACTUAL,549.0,4,9643,6,1,3,0,208,2,0
25.0,ACTUAL,365.0,4,9643,6,1,3,0,421,4,0
0.0,ACTUAL,730.0,3,1026,6,1,6,0,535,2,0
0.0,ACTUAL,1076.9030855527424,1,5047,7,0,2,0,1191,1,0
128.0,,546.0,6,4297,6,1,3,0,1191,1,0
34.0,ACTUAL,1076.9030855527424,1,280,6,0,3,0,1080,1,0
32.0,ACTUAL,1795.0,3,4310,6,1,6,0,1191,2,0
258.1383630528429,ESTIMATED,577.0,3,5117,3,1,3,0,37,0,0
0.0,ACTUAL,1461.0,5,4546,6,1,5,0,1191,4,0
102.0,,1858.0,3,4128,9,1,7,0,1191,1,0
8.0,ACTUAL,1096.0,1,8903,6,1,6,0,1079,0,0
10.0,ACTUAL,1430.0,3,5473,6,2,5,0,804,1,0
26.0,ACTUAL,1767.0,3,1700,6,2,6,0,1191,1,0
20.0,,943.0,2,6552,6,0,6,0,773,1,0
0.0,ACTUAL,3653.0,2,1764,6,1,5,0,877,2,0
40.0,,365.0,3,1026,6,1,3,0,208,1,0
208.0,ACTUAL,1854.0,3,1487,6,1,3,1,37,1,0
9.0,ACTUAL,937.0,2,4124,6,1,6,0,702,2,0
22.0,ACTUAL,2253.0,3,5473,6,0,6,0,731,1,0
200.0,ACTUAL,762.0,3,2123,1,0,5,0,841,1,0
21.0,ESTIMATED,2588.0,3,7874,1,0,6,0,1191,1,0
19.0,ACTUAL,1310.0,1,7030,6,0,5,0,534,1,0
30.0,,1076.9030855527424,4,4340,9,0,7,2,1191,1,0
8.0,ACTUAL,2223.0,6,7957,6,1,8,2,1191,4,0
150.0,,701.0,3,5138,6,1,3,0,37,1,0
41.0,ACTUAL,851.0,1,6198,6,1,3,0,74,1,0
4.0,ACTUAL,5022.0,1,8441,1,2,6,0,534,1,0
8.0,ACTUAL,2771.0,1,8583,1,2,6,0,534,1,0
2.0,ACTUAL,4261.0,2,8542,1,0,6,0,534,1,0
19.0,ACTUAL,1076.9030855527424,5,221,6,1,3,0,388,3,0
2.0,ACTUAL,273.0,1,3947,1,1,3,0,37,4,0
12.0,ACTUAL,243.0,3,6396,6,1,3,0,1191,0,0
32.0,ACTUAL,2069.0,3,6707,3,1,6,0,720,0,0
354.0,ACTUAL,715.0,5,2774,6,1,3,0,178,1,0
390.0,ACTUAL,1006.0,6,2785,6,1,3,0,776,1,0
20.0,ACTUAL,516.0,6,6083,6,1,6,0,1080,2,0
130.0,,334.0,3,4142,6,1,6,0,208,0,0
10.0,,424.0,1,1531,6,0,3,0,1191,1,0
258.1383630528429,ESTIMATED,730.0,3,6277,6,1,3,0,1079,1,0
0.0,ACTUAL,1076.9030855527424,5,3780,6,1,3,0,1191,3,0
408.0,ACTUAL,822.0,5,2820,6,1,3,0,74,4,0
45.0,ESTIMATED,365.0,3,4906,6,1,6,1,837,0,0
1.0,ACTUAL,1308.0,2,1747,6,0,3,0,1080,1,0
60.0,,1076.9030855527424,5,2653,6,1,3,0,1191,1,0
6.0,ACTUAL,1186.0,3,1600,6,1,3,0,1191,4,0
60.0,ESTIMATED,730.0,1,1524,5,1,6,0,702,0,0
46.0,ACTUAL,2618.0,3,506,6,2,3,1,1024,1,0
0.0,ACTUAL,1065.0,2,4128,9,1,6,0,723,0,0
0.0,ACTUAL,28.0,1,5428,6,1,6,0,1191,1,0
27.0,ACTUAL,1187.0,3,5305,6,1,6,0,208,4,0
30.0,ACTUAL,1857.0,3,1461,6,2,6,1,208,1,0
0.0,ACTUAL,1523.0,6,9493,6,0,5,0,208,3,0
130.0,ESTIMATED,1076.9030855527424,5,8830,6,1,3,0,1191,1,0
0.0,ACTUAL,730.0,6,2517,3,0,3,0,1191,1,0
350.0,,458.0,3,3937,6,1,6,0,1191,0,0
0.0,ACTUAL,61.0,4,321,6,1,3,0,328,0,0
0.0,ACTUAL,853.0,2,2517,6,1,6,0,1191,4,0
0.0,ACTUAL,0.0,4,3945,6,0,3,2,1080,1,0
96.0,ESTIMATED,1067.0,6,4406,6,1,6,0,1191,0,0
12.0,ESTIMATED,456.0,6,9929,6,0,3,0,1139,1,0
22.0,,396.0,5,2771,6,1,3,0,877,1,0
40.0,ESTIMATED,150.0,5,6976,6,1,6,0,804,0,0
10.0,ACTUAL,4276.0,1,5091,6,0,5,0,701,1,0
150.0,ACTUAL,1370.0,4,2789,9,0,6,0,388,3,0
33.0,ACTUAL,365.0,5,749,6,1,3,0,1191,0,0
5.0,ACTUAL,852.0,1,3431,6,0,6,1,731,1,0
24.0,ACTUAL,2192.0,1,5473,1,0,5,0,39,1,0
32.0,ACTUAL,2830.0,2,456,6,2,5,0,1151,1,0
0.0,ACTUAL,853.0,2,4560,6,1,6,0,1080,4,0
54.0,ACTUAL,365.0,6,1507,6,0,3,0,1191,1,0
20.0,,243.0,2,4461,6,1,6,1,208,0,0
250.0,ACTUAL,1065.0,5,8564,6,1,6,0,1079,1,0
38.0,ACTUAL,1155.0,1,5473,6,1,3,0,421,1,0
258.1383630528429,ESTIMATED,304.0,5,4518,6,1,3,0,1191,0,0
5.0,ACTUAL,454.0,3,9420,6,1,3,0,1191,0,0
200.0,ESTIMATED,242.0,1,1367,3,0,6,0,782,1,0
0.0,ACTUAL,1076.9030855527424,5,3160,3,0,3,0,210,1,0
10.0,ACTUAL,943.0,6,1006,3,1,3,0,1191,1,0
1200.0,ESTIMATED,640.0,6,865,6,1,3,0,702,0,0
75.0,,1096.0,3,2517,6,1,6,0,1191,1,0
400.0,ESTIMATED,1076.9030855527424,5,1701,6,1,3,0,37,0,0
120.0,ESTIMATED,669.0,5,173,6,1,6,0,868,0,0
122.0,ACTUAL,1004.0,6,5428,3,1,3,0,208,0,0
2.0,ACTUAL,1402.0,3,5281,6,0,6,0,600,1,0
0.0,ACTUAL,609.0,6,5639,6,1,8,1,1191,2,0
4.0,ACTUAL,820.0,3,5473,6,1,3,0,1080,1,0
22.0,ACTUAL,335.0,3,1701,6,0,3,0,1191,1,0
45.0,ACTUAL,3743.0,3,1461,6,2,6,1,731,1,0
32.0,ACTUAL,2343.0,2,5538,6,2,3,0,534,1,0
6.0,ACTUAL,943.0,1,3299,6,2,5,0,208,1,0
231.0,ACTUAL,915.0,3,8125,6,0,3,0,804,1,0
30.0,ESTIMATED,306.0,3,5304,6,0,3,0,74,1,0
72.0,ACTUAL,1402.0,3,1487,9,0,6,1,41,1,0
12.0,,1076.9030855527424,1,4040,6,1,6,0,1191,0,0
0.0,ACTUAL,426.0,6,2137,9,1,3,0,1191,0,0
39.0,ACTUAL,2280.0,1,4142,3,0,3,0,37,1,0
50.0,ACTUAL,1076.9030855527424,3,6547,6,0,6,0,1191,1,0
0.0,ACTUAL,1076.9030855527424,1,8552,3,0,6,0,837,1,0
10.0,ACTUAL,3409.0,3,1060,6,1,6,0,837,2,0
480.0,,279.0,6,3032,6,1,3,1,1191,0,0
150.0,,546.0,5,1106,0,1,8,1,1191,3,0
30.0,,1076.9030855527424,3,6129,6,0,3,0,388,1,0
11.0,ACTUAL,1461.0,6,2855,6,1,6,0,832,4,0
10.0,ACTUAL,1976.0,3,3172,6,1,3,0,208,4,0
9.0,ACTUAL,457.0,1,6346,6,0,3,0,907,1,0
1.0,ACTUAL,485.0,3,5473,1,2,5,0,208,1,0
6.0,ACTUAL,579.0,2,7885,6,2,5,2,208,1,0
0.0,ACTUAL,1076.9030855527424,2,5332,6,2,5,0,208,1,0
0.0,ACTUAL,1076.9030855527424,3,8324,6,2,6,0,1191,1,0
0.0,ACTUAL,581.0,4,7704,6,1,6,1,1080,1,0
36.0,,1076.9030855527424,3,3947,6,1,3,0,1191,0,0
376.0,ACTUAL,1430.0,5,7885,6,1,6,2,1039,1,0
51.0,ACTUAL,487.0,5,8745,6,0,3,0,37,1,0
746.0,ACTUAL,1006.0,5,2768,6,1,3,0,208,0,0
300.0,ESTIMATED,792.0,5,5797,6,1,6,2,1191,1,0
258.1383630528429,ESTIMATED,1076.9030855527424,5,5624,6,1,7,0,1191,0,0
20.0,,1644.0,4,5069,9,1,6,0,540,1,0
33.0,ACTUAL,273.0,5,2562,6,1,3,0,37,2,0
440.0,,1076.9030855527424,6,8383,6,1,6,0,1191,0,0
67.0,ACTUAL,1277.0,3,6860,6,1,3,0,481,2,0
258.1383630528429,ESTIMATED,1076.9030855527424,4,6396,6,1,3,0,328,0,0
12.0,ACTUAL,1158.0,2,6223,9,2,6,0,1191,1,0
77.0,ACTUAL,2313.0,5,1461,6,1,4,1,778,1,0
12.0,ACTUAL,1887.0,1,2340,1,2,5,0,832,1,0
25.0,ESTIMATED,851.0,3,6137,6,0,6,0,782,1,0
312.0,ACTUAL,792.0,3,8442,6,1,3,0,1191,0,0
7.0,ACTUAL,762.0,3,9643,6,1,7,0,1191,4,0
31.0,ACTUAL,1796.0,6,5622,6,2,6,0,782,1,0
20.0,ESTIMATED,912.0,3,7092,6,1,6,0,837,0,0
100.0,,638.0,5,2046,6,1,3,0,837,1,0
406.0,,822.0,5,3945,6,1,3,0,501,0,0
45.0,ACTUAL,3927.0,5,2562,9,1,6,0,497,1,0
1094.0,ACTUAL,2952.0,5,8314,6,2,3,0,1191,1,0
0.0,ACTUAL,640.0,3,2784,3,1,3,0,1191,1,0
0.0,ACTUAL,1076.9030855527424,2,275,6,0,3,0,1191,1,0
120.0,ESTIMATED,1076.9030855527424,6,8940,6,1,3,0,1191,0,0
54.0,ACTUAL,1887.0,3,8441,1,1,3,0,37,4,0
6.0,ACTUAL,2922.0,2,6550,1,1,3,0,75,2,0
34.0,ACTUAL,1522.0,5,3839,6,1,3,0,1191,0,0
72.0,,485.0,5,8339,6,1,6,0,391,0,0
45.0,ESTIMATED,1076.9030855527424,3,5549,6,0,3,0,208,1,0
0.0,ACTUAL,1076.9030855527424,6,9264,9,0,6,0,578,1,0
22.0,,365.0,6,4056,6,0,6,0,782,1,0
6.0,ACTUAL,426.0,6,2768,0,1,6,0,837,1,0
1.0,ACTUAL,549.0,6,1113,6,1,3,0,1139,2,0
0.0,ACTUAL,1076.9030855527424,5,7435,6,0,5,0,1191,1,0
10.0,ACTUAL,365.0,3,8821,6,2,3,0,1191,1,0
12.0,ACTUAL,882.0,4,6695,6,1,3,0,804,2,0
0.0,ACTUAL,1076.9030855527424,6,3690,6,1,6,0,843,1,0
24.0,ACTUAL,1522.0,3,749,6,1,3,0,782,2,0
50.0,,1076.9030855527424,1,3708,6,0,3,0,75,1,0
16.0,ACTUAL,761.0,3,7301,6,1,3,0,445,3,0
400.0,,426.0,5,9612,6,1,3,0,1191,0,0
311.0,ACTUAL,1006.0,5,9155,1,1,3,0,208,2,0
125.0,ACTUAL,7063.0,6,894,9,1,6,0,837,3,0
7.0,ACTUAL,2191.0,6,5145,9,1,3,0,1191,1,0
40.0,ACTUAL,2040.0,5,2692,6,1,5,0,1191,4,0
19.0,ACTUAL,1323.0,5,1096,6,1,6,0,702,1,0
250.0,ACTUAL,0.0,3,3947,6,1,3,0,208,2,0
0.0,ACTUAL,245.0,6,122,0,1,1,0,1191,1,0
926.0,ACTUAL,1096.0,5,1700,6,1,3,0,37,0,0
7.0,ACTUAL,823.0,5,6446,6,1,6,0,534,0,0
2.0,ACTUAL,1035.0,1,1461,1,2,6,1,782,1,0
9.0,ACTUAL,244.0,3,2162,6,2,3,2,720,1,0
1050.0,,303.0,4,3511,6,1,3,0,37,0,0
0.0,ACTUAL,1076.9030855527424,5,6393,6,1,3,1,1191,0,0
25.0,ACTUAL,1076.9030855527424,1,427,6,2,5,0,1080,1,0
52.0,ESTIMATED,1076.9030855527424,3,9046,1,2,5,0,534,1,0
0.0,ACTUAL,0.0,5,1461,6,1,5,1,1191,1,0
0.0,ACTUAL,1076.9030855527424,3,821,1,2,5,0,208,1,0
67.0,ACTUAL,881.0,5,7984,6,1,3,0,1191,0,0
48.0,ACTUAL,945.0,5,7472,6,1,3,0,208,0,0
21.0,ACTUAL,3136.0,3,5819,6,1,8,1,589,0,0
50.0,ESTIMATED,184.0,5,8849,6,1,3,0,1191,0,0
64.0,ACTUAL,1637.0,3,8441,6,1,6,0,37,0,0
645.0,ACTUAL,1308.0,5,1242,6,1,7,1,1191,2,0
3.0,ACTUAL,2519.0,1,2784,6,0,6,0,782,1,0
13.0,ACTUAL,1127.0,6,8846,1,1,6,0,804,2,0
180.0,ESTIMATED,1553.0,6,9398,6,1,3,0,693,1,0
30.0,,183.0,6,2692,6,1,3,0,782,0,0
5.0,ACTUAL,761.0,3,5865,6,0,6,1,841,1,0
355.0,ACTUAL,4659.0,5,374,6,1,5,0,37,1,0
342.0,ACTUAL,6252.0,3,5111,1,0,6,0,731,1,0
58.0,ACTUAL,1076.9030855527424,3,8147,6,1,5,0,701,1,0
10.0,ACTUAL,1826.0,3,2223,6,2,5,0,534,1,0
31.0,ACTUAL,1249.0,1,3431,6,1,5,1,286,0,0
5.0,ACTUAL,2008.0,3,8218,6,2,5,0,534,1,0
7.0,ACTUAL,1037.0,2,5910,6,0,3,0,208,1,0
0.0,ACTUAL,1126.0,6,4604,6,1,3,2,388,0,0
192.0,,669.0,3,2563,6,1,3,0,1191,0,0
0.0,ACTUAL,884.0,6,9717,6,1,3,0,731,4,0
4.0,ACTUAL,457.0,3,6129,6,0,3,0,208,1,0
0.0,ACTUAL,1076.9030855527424,2,3947,6,1,3,1,1191,0,0
0.0,ACTUAL,853.0,6,1657,6,1,3,0,1191,3,0
0.0,ACTUAL,365.0,1,9507,0,1,6,0,208,1,0
0.0,ACTUAL,729.0,6,3219,6,1,6,0,1080,3,0
120.0,,609.0,3,4281,6,1,3,0,456,0,0
8882.0,ACTUAL,1522.0,5,6230,6,1,3,0,877,4,0
0.0,ACTUAL,396.0,3,5096,6,1,3,0,928,0,0
25.0,ESTIMATED,914.0,3,7092,6,1,6,0,837,4,0
100.0,,547.0,3,4297,6,1,3,0,208,0,0
354.0,ESTIMATED,457.0,6,4128,3,1,3,0,1191,3,0
11.0,ACTUAL,976.0,5,1461,6,1,5,0,208,4,0
0.0,ACTUAL,911.0,3,5124,9,1,6,0,1191,1,0
104.0,ACTUAL,455.0,5,1376,6,1,3,0,421,2,0
57.0,ACTUAL,455.0,5,1376,6,1,3,0,208,0,0
61.0,ACTUAL,426.0,3,821,6,1,3,0,1191,1,0
400.0,ESTIMATED,518.0,4,8339,3,1,3,0,720,1,0
250.0,ESTIMATED,1076.9030855527424,5,5289,9,1,6,0,1191,1,0
2.0,ACTUAL,1949.0,4,4237,6,1,3,0,1191,1,0
120.0,,1076.9030855527424,6,3811,6,1,8,0,1191,0,0
460.0,ESTIMATED,120.0,5,1236,6,1,5,0,37,1,0
2596.0,ACTUAL,1767.0,5,2983,6,1,3,0,1080,0,0
160.0,,2284.0,5,57,6,1,6,0,1191,1,0
40.0,,1948.0,5,56,6,0,6,0,1191,1,0
52.0,ACTUAL,1157.0,2,7030,6,0,6,0,1191,1,0
38.0,ACTUAL,579.0,3,9643,6,1,3,0,421,2,0
224.0,ESTIMATED,1076.9030855527424,5,9473,6,1,6,0,1191,2,0
20.0,,334.0,3,6229,6,1,6,0,1191,1,0
224.0,ESTIMATED,1076.9030855527424,5,6976,6,1,6,0,1191,2,0
10.0,ESTIMATED,1076.9030855527424,5,3145,3,0,6,0,1191,1,0
16.0,ACTUAL,489.0,5,2563,1,2,3,0,298,1,0
0.0,ACTUAL,1430.0,4,8386,3,1,6,0,1080,1,0
75.0,ACTUAL,1126.0,3,5546,6,1,3,0,37,1,0
53.0,ACTUAL,1004.0,6,4978,6,1,3,0,1191,1,0
3.0,ACTUAL,1310.0,5,2995,6,1,1,2,877,1,0
